FECHA,NOMBRE,PUESTO,dolarAsignacion,dolarBruto
2020-05-01,"SCRENCI SILVA, BRUNO GUIDO",Ministerio de Gobierno,4.59,4.59
2020-06-01,"SCRENCI SILVA, BRUNO GUIDO",Ministerio de Gobierno,4.46,4.46
2020-07-01,"SCRENCI SILVA, BRUNO GUIDO",Ministerio de Gobierno,4.33,4.33
2020-08-01,"SCRENCI SILVA, BRUNO GUIDO",Ministerio de Gobierno,4.22,6.32
2020-01-01,"MIGUEL, FELIPE OSCAR",Jefatura de Gabinete de Ministros,5.2,5.2
2020-02-01,"MIGUEL, FELIPE OSCAR",Jefatura de Gabinete de Ministros,5.03,5.03
2020-03-01,"MIGUEL, FELIPE OSCAR",Jefatura de Gabinete de Ministros,4.87,4.87
2020-04-01,"MIGUEL, FELIPE OSCAR",Jefatura de Gabinete de Ministros,4.73,4.73
2020-05-01,"MIGUEL, FELIPE OSCAR",Jefatura de Gabinete de Ministros,4.59,4.59
2020-06-01,"MIGUEL, FELIPE OSCAR",Jefatura de Gabinete de Ministros,4.46,4.46
2020-07-01,"MIGUEL, FELIPE OSCAR",Jefatura de Gabinete de Ministros,4.33,4.33
2020-08-01,"MIGUEL, FELIPE OSCAR",Jefatura de Gabinete de Ministros,4.22,6.32
2020-01-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,5.2,5.2
2020-02-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,5.03,5.03
2020-03-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,4.87,4.87
2020-04-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,4.73,4.73
2020-05-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,4.59,4.59
2020-06-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,4.46,4.46
2020-07-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,4.33,4.33
2020-08-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,4.22,5.71
2020-01-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,5.2,5.2
2020-02-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,5.03,5.03
2020-03-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,4.87,4.87
2020-04-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,4.73,4.73
2020-05-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,4.59,4.59
2020-06-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,4.46,4.46
2020-07-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,4.33,4.33
2020-08-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,4.22,6.32
2020-01-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,5.2,5.2
2020-02-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,5.03,5.03
2020-03-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,4.87,4.87
2020-04-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,4.73,4.73
2020-05-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,4.59,4.59
2020-06-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,4.46,4.46
2020-07-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,4.33,4.33
2020-08-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,4.22,6.32
2020-01-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,5.2,5.2
2020-02-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,5.03,5.03
2020-03-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,4.87,4.87
2020-04-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,4.73,4.73
2020-05-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,4.59,4.59
2020-06-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,4.46,4.46
2020-07-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,4.33,4.33
2020-08-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,4.22,6.32
2020-01-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,5.2,5.2
2020-02-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,5.03,5.03
2020-03-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,4.87,4.87
2020-04-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,4.73,4.73
2020-05-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,4.59,4.59
2020-06-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,4.46,4.46
2020-07-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,4.33,4.33
2020-08-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,4.22,6.32
2020-01-01,"MIGLIORE, MARIA",Ministerio de Desarrollo Humano y Hábitat,5.2,5.2
2020-02-01,"MIGLIORE, MARIA",Ministerio de Desarrollo Humano y Hábitat,5.03,5.03
2020-03-01,"MIGLIORE, MARIA",Ministerio de Desarrollo Humano y Hábitat,4.87,4.87
2020-04-01,"MIGLIORE, MARIA",Ministerio de Desarrollo Humano y Hábitat,4.73,4.73
2020-05-01,"MIGLIORE, MARIA",Ministerio de Desarrollo Humano y Hábitat,4.59,4.59
2020-06-01,"MIGLIORE, MARIA",Ministerio de Desarrollo Humano y Hábitat,4.46,4.46
2020-07-01,"MIGLIORE, MARIA",Ministerio de Desarrollo Humano y Hábitat,4.33,4.33
2020-08-01,"MIGLIORE, MARIA",Ministerio de Desarrollo Humano y Hábitat,4.22,6.32
2020-01-01,"MACCHIAVELLI, EDUARDO ALBERTO",SECR Ambiente,5.2,5.2
2020-02-01,"MACCHIAVELLI, EDUARDO ALBERTO",SECR Ambiente,5.03,5.03
2020-03-01,"MACCHIAVELLI, EDUARDO ALBERTO",SECR Ambiente,4.87,4.87
2020-04-01,"MACCHIAVELLI, EDUARDO ALBERTO",SECR Ambiente,4.73,4.73
2020-05-01,"MACCHIAVELLI, EDUARDO ALBERTO",SECR Ambiente,4.59,4.59
2020-06-01,"MACCHIAVELLI, EDUARDO ALBERTO",SECR Ambiente,4.46,4.46
2020-07-01,"MACCHIAVELLI, EDUARDO ALBERTO",SECR Ambiente,4.33,4.33
2020-08-01,"MACCHIAVELLI, EDUARDO ALBERTO",SECR Ambiente,4.22,6.32
2020-01-01,"STRAFACE, FERNANDO DIEGO",SECR General y Relaciones Internacionales,5.2,5.2
2020-02-01,"STRAFACE, FERNANDO DIEGO",SECR General y Relaciones Internacionales,5.03,5.03
2020-03-01,"STRAFACE, FERNANDO DIEGO",SECR General y Relaciones Internacionales,4.87,4.87
2020-04-01,"STRAFACE, FERNANDO DIEGO",SECR General y Relaciones Internacionales,4.73,4.73
2020-05-01,"STRAFACE, FERNANDO DIEGO",SECR General y Relaciones Internacionales,4.59,4.59
2020-06-01,"STRAFACE, FERNANDO DIEGO",SECR General y Relaciones Internacionales,4.46,4.46
2020-07-01,"STRAFACE, FERNANDO DIEGO",SECR General y Relaciones Internacionales,4.33,4.33
2020-08-01,"STRAFACE, FERNANDO DIEGO",SECR General y Relaciones Internacionales,4.22,6.32
2020-01-01,"D'ALESSANDRO, MARCELO SILVIO",SECR Justicia y Seguridad,5.06,5.06
2020-02-01,"D'ALESSANDRO, MARCELO SILVIO",SECR Justicia y Seguridad,4.9,4.9
2020-03-01,"D'ALESSANDRO, MARCELO SILVIO",SECR Justicia y Seguridad,4.75,4.75
2020-04-01,"D'ALESSANDRO, MARCELO SILVIO",SECR Justicia y Seguridad,4.6,4.6
2020-05-01,"D'ALESSANDRO, MARCELO SILVIO",SECR Justicia y Seguridad,4.47,4.47
2020-06-01,"D'ALESSANDRO, MARCELO SILVIO",SECR Justicia y Seguridad,4.34,4.34
2020-07-01,"D'ALESSANDRO, MARCELO SILVIO",SECR Justicia y Seguridad,4.22,4.22
2020-08-01,"D'ALESSANDRO, MARCELO SILVIO",SECR Justicia y Seguridad,4.11,6.16
2020-01-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,5.06,5.06
2020-02-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,4.9,4.9
2020-03-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,4.75,4.75
2020-04-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,4.6,4.6
2020-05-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,4.47,4.47
2020-06-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,4.34,4.34
2020-07-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,4.22,4.22
2020-08-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,4.11,6.16
2020-01-01,"DI BENEDETTO, FEDERICO","SECR Comunicación, Contenidos y Participación Ciudadana",5.06,5.06
2020-02-01,"DI BENEDETTO, FEDERICO","SECR Comunicación, Contenidos y Participación Ciudadana",4.9,4.9
2020-03-01,"DI BENEDETTO, FEDERICO","SECR Comunicación, Contenidos y Participación Ciudadana",4.75,4.75
2020-04-01,"DI BENEDETTO, FEDERICO","SECR Comunicación, Contenidos y Participación Ciudadana",4.6,4.6
2020-05-01,"DI BENEDETTO, FEDERICO","SECR Comunicación, Contenidos y Participación Ciudadana",4.47,4.47
2020-06-01,"DI BENEDETTO, FEDERICO","SECR Comunicación, Contenidos y Participación Ciudadana",4.34,4.34
2020-07-01,"DI BENEDETTO, FEDERICO","SECR Comunicación, Contenidos y Participación Ciudadana",4.22,4.22
2020-08-01,"DI BENEDETTO, FEDERICO","SECR Comunicación, Contenidos y Participación Ciudadana",4.11,6.16
2020-04-01,"FERRARIO, EMMANUEL ALBERTO",SECR Asuntos Estratégicos,2.3,2.3
2020-05-01,"FERRARIO, EMMANUEL ALBERTO",SECR Asuntos Estratégicos,4.47,4.47
2020-06-01,"FERRARIO, EMMANUEL ALBERTO",SECR Asuntos Estratégicos,4.34,4.34
2020-07-01,"FERRARIO, EMMANUEL ALBERTO",SECR Asuntos Estratégicos,2.25,2.25
2020-08-01,"FERRARIO, EMMANUEL ALBERTO",SECR Asuntos Estratégicos,0.0,1.04
2020-01-01,"MONTIEL, MARIA LETICIA",SECR Legal y Técnica,5.06,5.06
2020-02-01,"MONTIEL, MARIA LETICIA",SECR Legal y Técnica,4.9,4.9
2020-03-01,"MONTIEL, MARIA LETICIA",SECR Legal y Técnica,4.75,4.75
2020-04-01,"MONTIEL, MARIA LETICIA",SECR Legal y Técnica,4.6,4.6
2020-05-01,"MONTIEL, MARIA LETICIA",SECR Legal y Técnica,4.47,4.47
2020-06-01,"MONTIEL, MARIA LETICIA",SECR Legal y Técnica,4.34,4.34
2020-07-01,"MONTIEL, MARIA LETICIA",SECR Legal y Técnica,4.22,4.22
2020-08-01,"MONTIEL, MARIA LETICIA",SECR Legal y Técnica,4.11,6.16
2020-01-01,"FERNANDEZ, KARINA BEATRIZ",SECR Asuntos Estratégicos,5.06,5.06
2020-02-01,"FERNANDEZ, KARINA BEATRIZ",SECR Asuntos Estratégicos,4.9,4.9
2020-03-01,"FERNANDEZ, KARINA BEATRIZ",SECR Asuntos Estratégicos,4.75,4.75
2020-04-01,"FERNANDEZ, KARINA BEATRIZ",SECR Asuntos Estratégicos,1.99,3.31
2020-01-01,"ROBREDO, GONZALO",Ente de Turismo Ley Nº 2627,4.72,4.72
2020-02-01,"ROBREDO, GONZALO",Ente de Turismo Ley Nº 2627,4.57,4.57
2020-03-01,"ROBREDO, GONZALO",Ente de Turismo Ley Nº 2627,4.43,4.43
2020-04-01,"ROBREDO, GONZALO",Ente de Turismo Ley Nº 2627,2.43,3.71
2020-01-01,"FERNANDEZ, DIEGO HERNAN",SECR Integración Social y Urbana,4.72,4.72
2020-02-01,"FERNANDEZ, DIEGO HERNAN",SECR Integración Social y Urbana,4.57,4.57
2020-03-01,"FERNANDEZ, DIEGO HERNAN",SECR Integración Social y Urbana,4.43,4.43
2020-04-01,"FERNANDEZ, DIEGO HERNAN",SECR Integración Social y Urbana,4.29,4.29
2020-05-01,"FERNANDEZ, DIEGO HERNAN",SECR Integración Social y Urbana,4.17,4.17
2020-06-01,"FERNANDEZ, DIEGO HERNAN",SECR Integración Social y Urbana,4.05,4.05
2020-07-01,"FERNANDEZ, DIEGO HERNAN",SECR Integración Social y Urbana,3.94,3.94
2020-08-01,"FERNANDEZ, DIEGO HERNAN",SECR Integración Social y Urbana,3.83,5.75
2020-01-01,"COSTANTINO, SERGIO GABRIEL",SECR Integración Social Para Personas Mayores,4.72,4.72
2020-02-01,"COSTANTINO, SERGIO GABRIEL",SECR Integración Social Para Personas Mayores,4.57,4.57
2020-03-01,"COSTANTINO, SERGIO GABRIEL",SECR Integración Social Para Personas Mayores,4.43,4.43
2020-04-01,"COSTANTINO, SERGIO GABRIEL",SECR Integración Social Para Personas Mayores,4.29,4.29
2020-05-01,"COSTANTINO, SERGIO GABRIEL",SECR Integración Social Para Personas Mayores,4.17,4.17
2020-06-01,"COSTANTINO, SERGIO GABRIEL",SECR Integración Social Para Personas Mayores,4.05,4.05
2020-07-01,"COSTANTINO, SERGIO GABRIEL",SECR Integración Social Para Personas Mayores,3.94,5.91
2020-08-01,"COSTANTINO, SERGIO GABRIEL",SECR Integración Social Para Personas Mayores,3.83,3.83
2020-01-01,"GESUALDO, GUSTAVO ALFREDO",SECR Desarrollo Ciudadano,4.72,4.72
2020-02-01,"GESUALDO, GUSTAVO ALFREDO",SECR Desarrollo Ciudadano,4.57,4.57
2020-03-01,"GESUALDO, GUSTAVO ALFREDO",SECR Desarrollo Ciudadano,4.43,4.43
2020-04-01,"GESUALDO, GUSTAVO ALFREDO",SECR Desarrollo Ciudadano,4.29,4.29
2020-05-01,"GESUALDO, GUSTAVO ALFREDO",SECR Desarrollo Ciudadano,4.17,4.17
2020-06-01,"GESUALDO, GUSTAVO ALFREDO",SECR Desarrollo Ciudadano,4.05,4.05
2020-07-01,"GESUALDO, GUSTAVO ALFREDO",SECR Desarrollo Ciudadano,3.94,3.94
2020-08-01,"GESUALDO, GUSTAVO ALFREDO",SECR Desarrollo Ciudadano,3.83,5.75
2020-01-01,"BENEGAS, FERNANDO",SECR Innovación y Transformación Digital,4.72,4.72
2020-02-01,"BENEGAS, FERNANDO",SECR Innovación y Transformación Digital,4.57,4.57
2020-03-01,"BENEGAS, FERNANDO",SECR Innovación y Transformación Digital,4.43,4.43
2020-04-01,"BENEGAS, FERNANDO",SECR Innovación y Transformación Digital,4.29,4.29
2020-05-01,"BENEGAS, FERNANDO",SECR Innovación y Transformación Digital,4.17,4.17
2020-06-01,"BENEGAS, FERNANDO",SECR Innovación y Transformación Digital,4.05,4.05
2020-07-01,"BENEGAS, FERNANDO",SECR Innovación y Transformación Digital,3.94,3.94
2020-08-01,"BENEGAS, FERNANDO",SECR Innovación y Transformación Digital,3.83,5.75
2020-01-01,"MENDEZ, JUAN JOSE",SECR Transporte y Obras Públicas,4.72,4.72
2020-02-01,"MENDEZ, JUAN JOSE",SECR Transporte y Obras Públicas,4.57,4.57
2020-03-01,"MENDEZ, JUAN JOSE",SECR Transporte y Obras Públicas,4.43,4.43
2020-04-01,"MENDEZ, JUAN JOSE",SECR Transporte y Obras Públicas,4.29,4.29
2020-05-01,"MENDEZ, JUAN JOSE",SECR Transporte y Obras Públicas,4.17,4.17
2020-06-01,"MENDEZ, JUAN JOSE",SECR Transporte y Obras Públicas,4.05,4.05
2020-07-01,"MENDEZ, JUAN JOSE",SECR Transporte y Obras Públicas,3.94,3.94
2020-08-01,"MENDEZ, JUAN JOSE",SECR Transporte y Obras Públicas,3.83,5.75
2020-01-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,4.72,4.72
2020-02-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,4.57,4.57
2020-03-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,4.43,4.43
2020-04-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,4.29,4.29
2020-05-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,4.17,4.17
2020-06-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,4.05,4.05
2020-07-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,3.94,3.94
2020-08-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,3.83,5.75
2020-01-01,"CARRILLO, FACUNDO",SECR Atención Ciudadana y Gestión Comunal,4.72,4.72
2020-02-01,"CARRILLO, FACUNDO",SECR Atención Ciudadana y Gestión Comunal,4.57,4.57
2020-03-01,"CARRILLO, FACUNDO",SECR Atención Ciudadana y Gestión Comunal,4.43,4.43
2020-04-01,"CARRILLO, FACUNDO",SECR Atención Ciudadana y Gestión Comunal,4.29,4.29
2020-05-01,"CARRILLO, FACUNDO",SECR Atención Ciudadana y Gestión Comunal,4.17,4.17
2020-06-01,"CARRILLO, FACUNDO",SECR Atención Ciudadana y Gestión Comunal,4.05,4.05
2020-07-01,"CARRILLO, FACUNDO",SECR Atención Ciudadana y Gestión Comunal,3.94,3.94
2020-08-01,"CARRILLO, FACUNDO",SECR Atención Ciudadana y Gestión Comunal,3.83,5.75
2020-01-01,"AVELLANEDA, PATRICIO IGNACIO","SECR Planificación, Evaluación y Coordinación de Gestión",4.72,4.72
2020-02-01,"AVELLANEDA, PATRICIO IGNACIO","SECR Planificación, Evaluación y Coordinación de Gestión",4.57,4.57
2020-03-01,"AVELLANEDA, PATRICIO IGNACIO","SECR Planificación, Evaluación y Coordinación de Gestión",4.43,4.43
2020-04-01,"AVELLANEDA, PATRICIO IGNACIO","SECR Planificación, Evaluación y Coordinación de Gestión",4.29,4.29
2020-05-01,"AVELLANEDA, PATRICIO IGNACIO","SECR Planificación, Evaluación y Coordinación de Gestión",4.17,4.17
2020-06-01,"AVELLANEDA, PATRICIO IGNACIO","SECR Planificación, Evaluación y Coordinación de Gestión",4.05,4.05
2020-07-01,"AVELLANEDA, PATRICIO IGNACIO","SECR Planificación, Evaluación y Coordinación de Gestión",3.94,3.94
2020-08-01,"AVELLANEDA, PATRICIO IGNACIO","SECR Planificación, Evaluación y Coordinación de Gestión",3.83,5.75
2020-01-01,"LEGUIZAMON, ISABELLA KARINA","Consejo de los Derechos de Niñas, Niños y Adoles - Presidencia",4.72,4.72
2020-02-01,"LEGUIZAMON, ISABELLA KARINA","Consejo de los Derechos de Niñas, Niños y Adoles - Presidencia",4.57,4.57
2020-03-01,"LEGUIZAMON, ISABELLA KARINA","Consejo de los Derechos de Niñas, Niños y Adoles - Presidencia",4.43,4.43
2020-04-01,"LEGUIZAMON, ISABELLA KARINA","Consejo de los Derechos de Niñas, Niños y Adoles - Presidencia",4.29,4.29
2020-05-01,"LEGUIZAMON, ISABELLA KARINA","Consejo de los Derechos de Niñas, Niños y Adoles - Presidencia",4.17,4.17
2020-06-01,"LEGUIZAMON, ISABELLA KARINA","Consejo de los Derechos de Niñas, Niños y Adoles - Presidencia",4.05,4.05
2020-07-01,"LEGUIZAMON, ISABELLA KARINA","Consejo de los Derechos de Niñas, Niños y Adoles - Presidencia",3.94,3.94
2020-08-01,"LEGUIZAMON, ISABELLA KARINA","Consejo de los Derechos de Niñas, Niños y Adoles - Presidencia",3.83,5.75
2020-01-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,4.72,4.72
2020-02-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,4.57,4.57
2020-03-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,4.43,4.43
2020-04-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,4.29,4.29
2020-05-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,4.17,4.17
2020-06-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,4.05,4.05
2020-07-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,3.94,3.94
2020-08-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,3.83,5.75
2021-01-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gobierno,3378.72,3378.72
2021-02-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gobierno,3302.8,3302.8
2021-03-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gobierno,4011.6,4011.6
2021-04-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gobierno,3925.32,3925.32
2021-01-01,"SANTILLI, DIEGO CESAR",Vicejefatura de Gobierno,3378.72,3378.72
2021-02-01,"SANTILLI, DIEGO CESAR",Vicejefatura de Gobierno,3302.8,3302.8
2021-03-01,"SANTILLI, DIEGO CESAR",Vicejefatura de Gobierno,4011.6,4011.6
2021-04-01,"SANTILLI, DIEGO CESAR",Vicejefatura de Gobierno,3925.32,3925.32
2021-01-01,"ASTARLOA, GABRIEL MARIA",Procuración General de la Ciudad de Buenos Aires,4373.13,4373.13
2021-02-01,"ASTARLOA, GABRIEL MARIA",Procuración General de la Ciudad de Buenos Aires,4274.86,4274.86
2021-03-01,"ASTARLOA, GABRIEL MARIA",Procuración General de la Ciudad de Buenos Aires,4599.01,4599.01
2021-04-01,"ASTARLOA, GABRIEL MARIA",Procuración General de la Ciudad de Buenos Aires,4500.1,4500.1
2021-01-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,4373.13,4373.13
2021-02-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,4274.86,4274.86
2021-03-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,4599.01,4599.01
2021-04-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,4500.1,4500.1
2021-01-01,"GONZALEZ BERNALDO DE QUIROS, FERNAN",Ministerio de Salud,4373.13,4373.13
2021-02-01,"GONZALEZ BERNALDO DE QUIROS, FERNAN",Ministerio de Salud,4274.86,4274.86
2021-03-01,"GONZALEZ BERNALDO DE QUIROS, FERNAN",Ministerio de Salud,4599.01,4599.01
2021-04-01,"GONZALEZ BERNALDO DE QUIROS, FERNAN",Ministerio de Salud,4500.1,4500.1
2021-01-01,"GIUSTI, JOSE LUIS",Ministerio de Desarrollo Económico y Producción,4373.13,4373.13
2021-02-01,"GIUSTI, JOSE LUIS",Ministerio de Desarrollo Económico y Producción,4274.86,4274.86
2021-03-01,"GIUSTI, JOSE LUIS",Ministerio de Desarrollo Económico y Producción,4599.01,4599.01
2021-04-01,"GIUSTI, JOSE LUIS",Ministerio de Desarrollo Económico y Producción,4500.1,4500.1
2021-01-01,"SCRENCI SILVA, BRUNO GUIDO",Ministerio de Gobierno,4373.13,4373.13
2021-02-01,"SCRENCI SILVA, BRUNO GUIDO",Ministerio de Gobierno,4274.86,4274.86
2021-03-01,"SCRENCI SILVA, BRUNO GUIDO",Ministerio de Gobierno,4599.01,4599.01
2021-04-01,"SCRENCI SILVA, BRUNO GUIDO",Ministerio de Gobierno,4500.1,4500.1
2021-01-01,"MIGUEL, FELIPE OSCAR",Jefatura de Gabinete de Ministros,4373.13,4373.13
2021-02-01,"MIGUEL, FELIPE OSCAR",Jefatura de Gabinete de Ministros,4274.86,4274.86
2021-03-01,"MIGUEL, FELIPE OSCAR",Jefatura de Gabinete de Ministros,4599.01,4599.01
2021-04-01,"MIGUEL, FELIPE OSCAR",Jefatura de Gabinete de Ministros,4500.1,4500.1
2021-01-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,4373.13,4373.13
2021-02-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,4274.86,4274.86
2021-03-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,4599.01,4599.01
2021-04-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,4500.1,4500.1
2021-01-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,4373.13,4373.13
2021-02-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,4274.86,4274.86
2021-03-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,4599.01,4599.01
2021-04-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,4500.1,4500.1
2021-01-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,4373.13,4373.13
2021-02-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,4274.86,4274.86
2021-03-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,4599.01,4599.01
2021-04-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,4500.1,4500.1
2021-01-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,4373.13,4373.13
2021-02-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,4274.86,4274.86
2021-03-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,4599.01,4599.01
2021-04-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,4500.1,4500.1
2021-01-01,"MIGLIORE, MARIA",Ministerio de Desarrollo Humano y Hábitat,4373.13,4373.13
2021-02-01,"MIGLIORE, MARIA",Ministerio de Desarrollo Humano y Hábitat,4274.86,4274.86
2021-03-01,"MIGLIORE, MARIA",Ministerio de Desarrollo Humano y Hábitat,4599.01,4599.01
2021-04-01,"MIGLIORE, MARIA",Ministerio de Desarrollo Humano y Hábitat,4500.1,4500.1
2021-01-01,"MACCHIAVELLI, EDUARDO ALBERTO",SECR Ambiente,4373.13,4373.13
2021-02-01,"MACCHIAVELLI, EDUARDO ALBERTO",SECR Ambiente,4274.86,4274.86
2021-03-01,"MACCHIAVELLI, EDUARDO ALBERTO",SECR Ambiente,4599.01,4599.01
2021-04-01,"MACCHIAVELLI, EDUARDO ALBERTO",SECR Ambiente,4500.1,4500.1
2021-01-01,"STRAFACE, FERNANDO DIEGO",SECR General y Relaciones Internacionales,4373.13,4373.13
2021-02-01,"STRAFACE, FERNANDO DIEGO",SECR General y Relaciones Internacionales,4274.86,4274.86
2021-03-01,"STRAFACE, FERNANDO DIEGO",SECR General y Relaciones Internacionales,4599.01,4599.01
2021-04-01,"STRAFACE, FERNANDO DIEGO",SECR General y Relaciones Internacionales,4500.1,4500.1
2021-01-01,"D'ALESSANDRO, MARCELO SILVIO",SECR Justicia y Seguridad,4259.05,4259.05
2021-02-01,"D'ALESSANDRO, MARCELO SILVIO",SECR Justicia y Seguridad,4163.34,4163.34
2021-03-01,"D'ALESSANDRO, MARCELO SILVIO",SECR Justicia y Seguridad,4479.03,4479.03
2021-04-01,"D'ALESSANDRO, MARCELO SILVIO",SECR Justicia y Seguridad,4382.71,4382.71
2021-01-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,4259.05,4259.05
2021-02-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,4163.34,4163.34
2021-03-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,4479.03,4479.03
2021-04-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,4382.71,4382.71
2021-01-01,"DI BENEDETTO, FEDERICO","SECR Comunicación, Contenidos y Participación Ciudadana",4259.05,4259.05
2021-02-01,"DI BENEDETTO, FEDERICO","SECR Comunicación, Contenidos y Participación Ciudadana",4163.34,4163.34
